Year,Month,Day,CPI,California,Virginia,Florida,New York,New Jersey,Texas,Utah,Washington,Illinois,Colorado,Arkansas,Arizona,Nevada,Michigan,New Hampshire,Rhode Island,Pennsylvania,Tennessee,Massachusetts,the District of Columbia,Minnesota,North Carolina,Oregon,Georgia,Hawaii,West Virginia,Maryland,Maine,Idaho,Alaska,South Carolina,Wisconsin,Vermont,Missouri,Kansas,Connecticut,Delaware,Wyoming,Mississippi,Louisiana,Alabama,Indiana,Nebraska,Oklahoma,New Mexico,South Dakota,Kentucky,Ohio,Iowa
2012,01,03,229.392,275606.24413182755,206671.1797282953,127019.21197654551,248704.54875443823,267939.28899853217,131109.16353215373,182019.04951265405,217594.89643846132,137335.4757349089,207354.398998105,110703.13478751552,136032.28526972164,126106.71814036778,90554.9535148844,197123.3678411377,203485.18098808936,148697.18074073974,128349.0835082245,279177.0171824457,354568.2830835322,148654.12491101705,144215.63564837907,193544.4997523536,115433.7299241664,408124.31256553857,95751.63412739547,234264.38927919368,168255.04538582155,139463.00515646252,239876.09919677023,133505.0260954137,141399.2673580763,205234.28924283688,116028.11180707144,111087.4506747811,225603.65757954703,208205.60129769545,195256.24426647575,105557.62858110869,143654.86601552574,114077.91964161023,108959.7010196927,121673.38878906822,104383.19964717008,158033.84450906547,142782.9892848217,99436.57432358664,105795.201294615,114038.409152971
2012,01,04,230.085,275183.64016181976,207620.56161832964,127374.18692267558,249097.2141849493,268746.8970093292,131382.029283961,182986.8288379167,216559.22668316527,136894.77601658917,207700.42168503863,110980.6346300984,137485.39035430926,125671.11237924466,91074.25072692308,197489.5599627348,203262.15583808752,149160.17811196504,128797.67820486448,279080.0987200727,354559.15547816874,149279.746891469,144517.82079679743,193883.4392848221,115752.53027722564,407136.2028058613,95757.99070035324,235005.7561798652,168425.01894030132,140533.01377077075,240686.43787441184,133949.06591035996,141565.67788438403,206315.07222004383,116317.87237407574,111425.88887236651,225699.8346275109,206973.8762793365,196229.6183292097,105496.4127035038,143704.526953654,114566.71544169716,109292.36856649916,121901.55629080022,104425.75134965108,158173.58417923062,143566.4874728062,99912.79722470316,105989.85899573842,114636.63520324556
2012,01,06,229.478,276464.2840252526,209676.0020409625,128456.45943557507,249946.0154290325,269453.11193152657,132115.77934398782,185747.3863748221,215301.0332956623,136608.2144783448,209194.6616226287,111856.74399093252,142058.5907440715,126751.06087613374,92556.37667797592,198506.59768338807,203400.88870230468,149780.55296507326,129512.63255029848,280445.23812390823,356917.5224671916,151062.2868789028,145154.21056606053,194674.1914546839,116803.48408959188,406455.3490645572,96428.6393512328,236529.5357210018,169222.07973123563,142951.7486127338,243160.0147489528,134693.20520681373,142341.9809973822,207815.00661269372,117364.24487765336,112578.25307081018,225222.6603560166,205473.0685536566,198628.583551402,106205.43666370932,144748.2555526798,116701.34304132574,109823.2741285663,122603.85514135116,104866.00094087106,158558.4234878356,146359.07411414804,100883.4373887262,106397.1724568162,115920.08784984924
2012,01,07,229.104,278042.58323234326,210564.07599136504,129081.07620661856,250279.28420551028,269344.4993327046,132602.18461827355,187121.2739520168,215246.4146849101,136843.42264719526,210600.87330738897,112445.67996839588,144777.03589618017,128344.72657658,93340.04373738836,199027.00419456972,203572.57250893352,149854.73174897637,129877.63837181823,281546.4260048757,359504.0762878785,152345.64623881757,145397.0560546324,195265.04752601637,117431.35652424095,407906.92824710376,97160.85849918138,237019.2865575508,169514.20434264356,144212.1074944838,244421.99858564328,134914.17802599433,142663.2515682313,208270.3627007074,117898.24864228215,113271.77951036772,224755.86498104085,205613.27454588228,199773.1688061513,106678.57677090925,145440.77301413208,118024.1373776013,110101.60203143665,123030.21122890543,105231.75875713902,158778.51215784086,148013.8778135097,101173.69262730346,106544.30983168504,116429.85118052123
2012,01,08,230.379,280538.2023110112,211359.9234739604,129636.49190135238,250290.6556639865,268743.1467884198,132965.37596652834,188391.1811656608,215458.98664226555,136970.4259263923,212332.6286217305,112820.6144722506,147473.4042979199,130145.40467279508,93916.74537603409,199151.5613442397,203497.1729182316,149734.17076289267,130071.74833513124,282489.9486511433,362707.931332996,153732.0286624345,145429.06581223928,196016.47707703072,117821.8651354478,410121.1504956033,97579.7300977676,237406.03895986025,169330.57696056188,145450.6408883057,245555.87317005484,134978.68799331327,142816.67509148395,208781.3110812801,118214.45549725456,113760.75810371197,224203.83543908785,205555.9428254532,200588.96739033583,106508.8549948074,145669.17900405588,119008.1857050532,110340.25671899918,123537.03616790488,105442.0374032475,158811.28036002803,149465.05357279073,101130.43648469436,106534.419557656,116847.97574899584
2012,01,09,231.407,283908.4961557513,212125.48965941733,130227.35346628148,250317.52588112603,268463.34060229186,133276.76599760106,189751.87133805957,216077.01511572956,137024.4637746724,214323.48819973343,113172.23288065133,150330.13267886543,131964.19323127973,94593.89126125246,199216.0848975608,203277.94105163057,149615.10823109743,130287.35416558012,283206.1062213714,366986.750371583,155192.47308553275,145474.87125626873,196888.72183139087,118183.40920395244,412917.9162103398,98104.49938948247,238064.9199665643,169206.6746985512,146815.80040184382,247169.3497048721,135105.1939679487,142988.5438004766,209305.7172965464,118542.89228744224,114009.53710107126,223554.3564692904,205271.1366600096,201477.47115058385,106336.66536782136,145696.5148340075,119921.12883226592,110588.89504738033,124069.3779278086,105617.54951474367,158881.979356343,150580.62340164525,100992.34040812374,106592.35919371484,117245.61994407204
2012,01,10,231.317,288209.5117622745,212955.24032384864,130959.92071071564,250156.9389045028,268263.307047471,133587.1099074904,191143.12561361265,217046.7176507167,136851.9108391018,216287.29055900068,113348.48203458848,152927.5043679328,133854.57497958915,95303.91724075883,199214.55480479333,203226.60090801635,149440.41331572688,130362.92666427008,283857.1154329365,371760.7162355573,156696.88774547496,145461.92527267386,198148.4130712573,118451.96840638349,415556.4353916344,98475.6215884099,238802.9931388505,168961.1128925108,148178.7476401668,248298.47349888852,135285.53565439,143204.0866024787,209649.18669134736,118623.5464240768,114096.9049383722,222933.4709957788,204801.6617455325,202256.65994878171,105952.59340841904,145726.53633889605,120732.39180964946,110854.88061528622,124610.17539218646,105724.50266935983,158979.5513223955,151190.03741094223,100827.46878248671,106647.8882731924,117280.27598724142
2012,01,11,230.221,292919.0981125578,213755.2288243199,131997.30427968735,250141.83992806217,268529.14249636064,133945.28890402924,192825.12696236736,218474.3708967964,136548.88683392768,218123.16455415983,113544.55175162586,155278.47057278987,136032.3593481061,95990.94862020688,199351.9922377588,203627.6989708102,149311.95853750806,130479.94395405668,284768.1774416985,376611.7319280474,158052.42571830048,145463.69137831384,199600.2374287092,118890.00482991764,418366.12252862495,98701.98261357885,239908.98069157448,169051.90085389072,149470.46789177446,249484.08831170728,135424.56436380636,143313.44584014223,209729.82038720688,118593.84787441052,114190.02746196568,222698.07575592145,204899.87300782732,203111.8640740492,105991.7003501478,145733.10906567052,121599.76728087288,110985.11564095692,124957.33786970036,106047.80101916847,159389.25851413468,151443.0633064047,100744.00699186382,106746.37047253783,117195.2328042221
2012,01,12,229.601,297931.6916054121,214336.2946505947,133379.88904389678,250116.27045971373,268844.4201657994,134304.7898552626,194570.16145182177,220071.3073110701,136245.3304905548,219744.89252385744,113747.0309760028,157185.09393797908,138047.0567902318,96604.62188785509,199471.35730574667,203829.03432003144,149226.86734196797,130375.13020145414,286189.67612571846,381133.9602778734,159285.88433936157,145401.70488086998,201114.0476726203,119315.24763557957,420376.6055627203,98893.05444068147,240852.47828470264,169007.05790628187,150629.1634750265,249794.62497346825,135509.23554176255,143378.1609499996,209768.90449262504,118530.54225519934,114320.4835061991,222764.45736250328,205196.9311267666,203653.32594436733,106338.2255278466,145751.70121699173,122191.48708869494,111040.08980385092,125153.50952336092,106487.81945124637,159910.54225702654,151716.52869995314,100814.36891054618,106807.2992585088,117476.34253806458
2013,01,01,230.28,302679.8801951318,215057.88355148144,134961.12908950468,250516.8192546439,269394.6244157848,134806.67062431778,196502.83695083344,222013.70545798764,136276.25977797978,221397.6789032908,114009.2410365285,158945.9973904694,140320.79980458124,97215.58406397178,199658.41083601024,203882.0502915324,149221.1588454858,130249.31578551192,287994.6246896873,384965.4710647567,160430.16745601635,145349.1326939859,202749.471527828,119840.97088575872,422250.17701048456,98975.54294638612,242107.81541502025,168887.71227678878,151738.40898015184,249724.0772749875,135608.17694110953,143528.9530953012,210153.34243993243,118512.49990464612,114489.53401706048,223285.49946756623,205562.9521194607,204384.10218951068,106770.1020736251,145999.53302167865,122473.09181225876,110987.4694774534,125261.84023116616,106965.13244211712,160142.97039953244,152235.4515848046,100831.24336768423,106930.02227763536,118124.82037165028
2013,01,02,232.166,306881.81730600895,215943.63169909644,136575.38497118678,251182.99296355635,269930.8672053119,135444.4522110239,198209.44520862447,223947.8206260878,136785.43990449165,222946.93079373965,114319.9504344202,160609.53063074875,142634.6291760139,97924.29705553554,200235.96616399687,204076.44126906016,149241.755973527,130345.52606432103,289986.0415496693,388405.446668566,161562.88686854733,145457.35473974067,204514.97059529656,120527.63826808736,423785.6048811632,98654.79652299995,243387.5233764087,168912.79199211966,152947.738537612,249222.02980574543,135871.31518730885,143909.16003923534,210938.33376918975,118590.48256486608,114573.6198303869,223979.7029673867,205626.6292021684,205084.50435444637,106764.78385583009,145963.66605109675,122629.66149388008,111013.59604855684,125545.53848721668,107114.51217730885,159980.20233484276,152909.2387665625,100838.3667340206,107135.68019491236,118685.72246636932
2013,01,03,232.773,310491.307636252,216864.45666934235,138222.69034076692,251967.5030668363,270350.18474127795,136200.3017927221,199884.6921442137,225716.3428024597,137547.47712477102,224168.1220791066,114649.51815056273,162499.22867995434,145348.9549538076,98852.31445973732,200638.16719489865,204917.7600004685,149468.3366749086,130789.64582362254,291295.42211537185,390482.38422516617,162695.99857093534,145689.8255334021,206263.0828523453,121567.94917340776,425779.61413233326,98329.1050329166,244668.98081332803,168905.00280516164,154268.55606311024,248573.1659558692,136281.34599791493,144392.1919640597,211897.0453628933,118701.82415858436,114534.74845189076,224516.1678297376,206009.7750863997,205769.1617132601,106319.89142656467,146148.1117761027,122861.69116144069,111023.9302602264,125929.5246753366,107201.0461898274,159814.02029417118,153669.87714135184,100754.70404021892,107532.9698770678,119129.00982909062
2013,01,04,232.531,314740.31538728066,217613.3498422751,139919.347456277,252708.26285783737,270834.03578822035,136917.87829662405,201677.30854024665,227345.5846623083,138594.8802860696,225250.5705293556,114929.5102645639,164788.3054587256,148554.21588981376,99961.1074632412,201270.7928387257,206146.46077616292,149892.22376329047,131478.78371431225,292490.6527331783,392531.7079233678,163725.2305968619,146039.0546530234,207940.6060901625,122874.69430172152,427351.9535998202,97874.39862806252,245946.70437625432,169509.0895314888,155739.93111256603,248663.8130153628,136772.88645900265,144913.74730954602,212741.0260639072,118983.37444762827,114520.56287001148,224936.0765435485,206623.16991305104,206333.7781123063,105909.2202350804,146587.7521688453,123317.206686735,111144.30894456684,126389.13585407326,107310.2637943225,159879.17524493267,154367.99418907802,100746.93225497803,108090.94904718756,119583.13912830892
2013,01,05,232.945,320544.5209251361,218423.08557250712,141833.02048564414,253547.06401073997,271667.03130555444,137736.873378012,203825.72844589964,229206.58815603828,139492.4607848263,226491.989510051,115130.38876438596,167479.06064352512,152550.42600244936,101293.85667204724,201928.7003074979,207490.6542715327,150519.524498047,132271.60095579267,293833.24804498994,395411.3520263701,164905.3072600626,146553.1361541725,209845.4023257118,124501.93052823744,429693.4503822557,97621.804534177,247552.24740528828,170289.36037611938,157442.35281666782,249285.20505864304,137328.96472145783,145486.04366793428,213486.60602517708,119381.46990585736,114648.05628692058,225358.0668606614,207062.03388974027,206791.22450720012,105585.48505687116,147478.77026585638,123964.17695419144,111440.63101317908,126778.2571798762,107497.93586542376,160288.27367951386,155114.05913318365,100971.11899390108,108817.28430230198,120220.85587238276
2013,01,06,233.504,327568.12003162486,219505.250741784,143708.26570964718,254712.39814251475,272656.702079344,138714.1507661532,206119.2780587604,231238.7203912544,140593.39893058533,228156.8120423566,115274.5250628927,170303.55844600903,157287.2063292027,102721.7843707006,202937.52466122524,208817.7404088073,151048.735073906,132914.44233425203,295846.46104888106,399833.9185387021,166216.67200231162,147192.2729445147,212032.3576292825,126160.65814052816,432523.7818029586,97435.94844921037,249266.8892620621,171463.75014219055,159170.25938291097,250574.9468351499,137911.96796238117,146097.60706275908,214181.3546365396,119936.17032803597,114985.81698718504,225940.0592263365,207783.8620812,207195.625566536,105604.65741605376,148569.13089098458,124527.192736378,111886.85187789304,127202.05426098486,107728.01301135418,160686.61283796045,155753.93846102248,101425.7146644952,109464.25157772638,120759.72697309167
2013,01,07,233.596,334603.850265411,220542.93571964157,145509.6136889586,255873.58752166355,273772.9375364185,139652.04404741162,208281.8380980217,233164.033694564,141491.56383973904,230084.0207351622,115296.52999400656,173017.21252175028,162006.0695697024,104099.461583333,203739.9266780744,209948.6616308224,151204.7437580993,133350.01392341286,297964.2988999372,404697.04955793056,167679.6253663868,147846.68634657018,214195.7675928984,127773.88339299183,436152.857877406,97139.9159188841,250693.18563444185,172325.38349510988,160777.43125492087,251900.37803046507,138412.38936649673,146621.30320034517,214644.10619968933,120545.09139749756,115286.4440676321,226562.32597191687,208389.0881664793,207182.60798031517,105561.71882277596,149294.31746888973,124906.65045327386,112402.38449739949,127647.70470887364,107888.77346486828,160753.02031964893,156270.4069236678,101879.7826489504,109972.96848555464,121182.00672277254
2013,01,08,233.877,341333.35966143914,221534.1684310586,147229.4427913049,256916.38733262545,275082.0227242342,140561.2973806028,210263.0336211595,234866.61647871303,142672.70764889164,232084.56824127235,115400.80264962086,175591.33191471416,166222.4762101139,105627.85995910404,204563.83360022012,210939.65076206755,151259.17332579297,133703.54093951182,299863.649672443,409443.76478307886,169320.63425551844,148470.26919414318,216314.7017751529,129284.5837760369,440154.7506412849,97238.91469220932,251656.97150089956,173003.84957496505,162195.35717087938,253154.5959969814,138927.2528443115,147249.32926001272,215090.0558046277,121353.92332479171,115667.74596289935,227086.770961296,209511.24416791397,207154.6135069652,105901.23820501496,150144.18097568513,125252.12525674074,112959.17268007233,128259.67913350915,108271.73724793142,160788.9200962472,156862.8952803803,102391.45263949718,110435.58642681362,121797.80920568173
2013,01,09,234.149,347928.2067545364,222343.0063101636,148900.828962062,257670.35120040763,276614.49170343304,141270.98181096956,212033.6815918972,236533.18613785072,143747.24729198532,234011.27280452385,115558.9283034236,177939.68568923185,170005.02079181938,106981.45846460172,205438.5867068309,211825.19765750773,151190.83701443687,134021.39535334802,301579.38379309233,414961.25713669095,170899.76093019953,148972.40681571476,218314.9276548241,130581.9795681232,445035.0328408294,97562.77044834844,252553.48766337763,173516.6419176588,163512.2440016771,254600.0868355526,139376.2021224437,147817.40449718185,215631.06794874065,122055.7649975781,115957.86310220916,227516.4520689711,210432.1900959765,207321.7825170411,105980.24472893788,150832.2875596743,125539.7640267346,113408.56532377796,128776.25554601324,108518.84809324612,160686.93681276272,157401.68929013834,102666.33842601062,110811.39738900564,122211.81812915525
2013,01,10,233.546,354441.63467476144,223175.6120594461,150665.45874444078,258470.66264588168,278135.88453137124,142080.17944269945,213693.2241810169,238266.99371040025,145119.49278897684,235849.45861495403,115858.74705294787,180035.7338633293,173468.37555968328,108275.0857897048,206458.3600069967,212705.19484083084,151402.63493070757,134479.4487591704,303353.7658633211,421020.87383029686,172472.03796691276,149482.89656726716,220342.41562684183,131910.8494721603,450227.67674287735,98272.89364544896,253621.06765594904,173880.91471491067,164827.0325010533,255464.6306309582,139940.402920304,148394.1150520416,216174.786514588,122734.50522971268,116371.46348364797,227954.33716244865,211959.69009238496,207800.49512860164,106333.22850162353,151421.93550253907,126009.55285619471,113788.52915762368,129315.7596286587,109026.0873378478,160699.87297914046,158191.18962004018,102959.47840450898,111178.0950903076,122666.3104607238
2013,01,11,233.069,359905.13062462345,223727.92479589055,152224.04862852703,259133.8317189141,278997.7498890218,142821.39765755538,214991.33230549985,239884.36647849096,146306.14896551744,237441.3172950536,115932.15870093122,181616.99746675207,176503.234163075,109076.47498434653,207098.474448862,213519.1998276373,151554.67629851637,134800.54613376677,305099.0306734471,426262.2658836834,173670.75430639464,149740.4442791097,222082.2587786392,132972.6605377744,454291.9904517497,98560.26054266356,254844.82844353255,174085.20739752558,165742.95105060158,255851.0674988978,140280.6921890276,148510.65380316344,216012.8242903898,122973.3701558549,116658.60853898423,228368.25606210425,213599.83436868183,208044.8300369725,106475.01666897762,151625.46423509682,126303.67603950364,113874.77419484372,129561.17330942822,109499.11630533964,160530.08753569445,158665.95846011656,103007.5664013064,111253.0945360044,122945.0362878602
2013,01,12,233.049,364306.06915803696,224147.32259759773,153814.23589840237,259581.74589707577,279657.1287839369,143652.93409733623,215910.29129159995,241559.1346190677,147426.62961061965,238903.1627500979,115814.06626340102,182757.0308977291,178610.61890944128,109760.60991170316,207567.1012153864,214027.02253965943,151761.29925126085,135249.08841593738,306914.42254186753,430000.1856431575,174786.993955928,149970.3213800151,223806.18261371503,134133.8493137808,457283.79594837286,98415.1101138108,256182.86819227025,174082.56179714305,166439.96269351957,255321.7286791428,140633.7946778802,148697.51729314137,215562.37665635068,123006.07269887118,116856.86152695316,228807.74774502168,214894.55273157617,208084.74530398435,106702.86818113382,151339.2740902813,126683.92881059655,113928.39208232962,129865.19107681444,109987.9384837039,160456.4705241905,158899.91716751686,103131.3138555134,111325.89650289345,123206.1910259946
2014,01,01,233.916,367491.3757388687,224488.54412678437,155327.82470504814,259966.6163644823,280566.0112705757,144629.53327976508,216652.04472765955,243230.4444890162,148242.09191496426,240127.71577829044,115810.95454494534,183920.15381186208,180041.49734618582,110447.53137626778,207987.81246318392,214420.83479566092,151897.6878284906,135647.76047284572,308641.4812993444,432385.7299710537,175765.14989800713,150202.8691719535,225414.4297732192,135186.3498221866,459603.0039553866,97920.7168862881,257487.61689656213,174081.70816912805,166931.70683642718,254527.312035326,140959.97113347228,148933.7937927541,215217.3766531174,122923.62580851192,116872.0282966849,229160.9886690758,215812.0044586053,208033.53411703627,106921.08767164522,150962.63333642462,127014.40060503324,113984.04693935096,130014.2492918223,110251.81982491072,160769.27499463543,158996.5042130734,103215.95370849338,111295.71275529092,123448.9454969729
2014,01,02,234.781,370124.83862736257,224758.5067893697,156958.99091105725,260493.8786583892,282193.55764371896,145731.91296520937,217262.5426974202,244858.16166368057,149123.73030325226,241378.5487428661,116077.07820894133,185160.04687150067,181478.84994881015,111370.36723856253,208503.89078738008,214789.45660383345,151993.22768303208,136224.89756341808,310185.8322766313,435241.2848028948,176853.8227159313,150683.23908273628,226981.88079839453,136363.34657549384,462192.1257770855,97522.24607935108,258806.2593868853,174145.6052029663,167579.8134367062,253736.00479308493,141534.38912744643,149511.83005011934,215413.0340589005,122921.76586208024,116736.39444931246,229405.8126892809,216179.15131197905,208078.4486934642,107309.32919300786,150727.96453010922,127505.35534202284,114201.7625595078,130222.61567258953,110387.15382282254,161335.2955374466,158917.87403635625,103373.67363495442,111402.18764058054,123465.65605159168
2014,01,03,236.293,372519.8238255756,225226.7712085796,158488.7381601033,261462.03076415212,284318.9585046991,146844.02193934753,218081.63420099928,246340.40986554945,149890.96020256323,242568.73874459477,116310.54318466666,186411.63991786097,182994.43001341584,112207.13398733355,209073.29256086727,215521.23521072825,152088.3620814334,136714.4750495015,311556.39124389685,437759.4647064316,177959.54800890983,151199.44356456434,228524.4170638471,137455.82235123348,465042.9906704901,96832.29905725647,260100.1014964044,174283.0813863428,168339.4423352252,253243.504558176,142057.07499023902,150173.92988324628,215800.384997037,123014.0264948486,116682.85873356012,229773.5982493054,216602.4007544792,208175.5194866392,107605.5968940702,150591.92579749026,127880.78075845308,114437.95539307148,130426.04937659165,110401.18405947177,161884.0076929008,158977.24776779747,103425.60817440425,111543.41012468132,123703.8556368511
2014,01,04,237.072,375440.6479916019,225778.37842741897,159851.01013659607,262588.9513967509,286400.1993770053,147810.7304281392,218787.80836363745,247651.50178970303,150674.62343319683,243934.93810482687,116498.66788861236,187349.7350125657,184822.3303528485,113155.90112827036,209612.03939243805,216718.87018010693,152326.53109986344,137326.71584285866,312995.8137555667,440925.39126511134,178967.4210658957,151738.1946205138,230040.84906792213,138575.16683257697,468022.2000264104,96268.28684888531,261506.06954798475,174532.65484330957,169144.2471475842,253623.03044553247,142599.4697096849,150912.05715664546,216066.3363455697,123258.35279988042,116748.15680454687,230277.9676849224,216492.75690435863,208366.03107957932,107897.4906454202,150654.6533830359,128258.90426212318,114861.3737964431,130812.438117035,110522.75587444368,162250.35908889186,159045.00014141985,103664.03951834206,111928.01066039898,124191.34422519492
2014,01,05,237.9,378557.47084256174,226634.2772430872,161194.67160319586,263928.6444946695,288374.107071597,148789.98303550723,219675.8405020732,249069.70019755504,151483.56989915817,245407.1017063912,116779.66910589275,188111.7720195364,186661.6704087491,114096.1244761853,210456.50237572376,218004.80782587896,152761.7055403238,138037.34431734608,314645.1357857602,443715.87542778393,179886.2167486154,152303.4906906572,231752.8061593581,139722.30537073544,471291.04097028455,95677.78909899574,262723.746530186,175180.36924272086,170128.69857779975,254479.28265591065,143140.94923731775,151660.81091055356,216789.1708181228,123792.11779533426,117141.6891936924,231003.77881521205,216864.431090803,208991.08794197813,108324.52790615092,150866.20569817693,128604.37216544236,115451.2778402194,131350.10297752632,110827.130581182,162796.5033457195,159374.50347705637,104107.511480582,112597.84075658752,124883.44127680198
2014,01,06,238.343,381124.2262429241,227220.6838917997,162308.1648808292,264852.72422428266,289545.6178900791,149784.19860275715,220261.67453145204,250104.97256143676,152347.9278424163,246904.5181019907,117175.47847849812,188654.38527616236,188769.70637931893,115165.8146427981,211199.41021545287,218808.35077997705,153221.7008301454,138789.64880856546,315911.5120029223,446442.3746848319,180456.7550806952,152781.62063943042,233124.40722514296,140682.76102701112,473996.6498250112,95608.15644449073,263425.86965386494,175933.28078844713,170882.8895835329,254917.9172188223,143677.61255223482,152266.33155431086,217440.9517064085,124476.25811392338,117659.49157605272,231420.41167925965,217133.4884705329,209495.6663031233,108928.69194588363,151407.5809620017,128857.38490132432,116089.48677622325,131908.17527507214,111338.58627938358,163092.0319584222,159842.94274016758,104762.83654942169,113316.11518183407,125625.5808034084
2014,01,07,238.25,382811.9131899229,227660.9728877451,163455.33332426313,265613.2528393872,290208.24196080375,150916.41686194311,220858.03466882324,250964.34976011017,153305.52601746854,248483.87177653576,117587.95644299124,189131.58388620103,190634.8618731952,116171.23218070569,211890.25272761856,219117.5674022528,153700.2427273823,139467.892474185,316809.13926487043,449266.3452150677,180904.59275262547,153183.37923172626,234415.4803853125,141513.95647917947,476580.6490001042,96173.22021227214,263657.8915441114,176731.67142389723,171744.068452757,255404.0120644744,144217.00743768856,152757.06406059687,218372.72369267544,125219.36000738124,118254.32579788238,231597.3663930524,217891.91143412652,210197.15832558624,109752.9665167657,152241.37960878582,129156.00129769387,116764.89605076464,132489.30252326353,111915.34699989448,163367.23857041224,160535.62271454284,105389.77270007046,113966.54153489444,126314.55842149504
2014,01,08,237.852,384291.59430916846,227938.2425227852,164431.51968296937,266065.47047170816,290423.72233188275,151934.57055103238,221409.07490882752,251552.6032355138,154096.1847109839,250074.44117248745,117968.2115268276,189566.7643961834,191931.87842458117,116965.18720157184,212307.90066624156,219138.19234760283,153935.60354581324,139883.35699253937,317174.6608516977,451808.9076270905,181222.88649328784,153393.95725246365,235573.6056071714,142169.3223552927,478873.6526374677,97130.46657062552,263806.12586534774,177089.37579840302,172410.9315336811,255859.5360432876,144527.23100553112,153029.9524820723,218930.3070517821,125819.04989917405,118781.0733810024,231379.85048935868,218537.10969797315,210787.12036342616,110666.4398964694,152905.03199106758,129419.28296794408,117320.54543692373,133006.21396724545,112442.90765823542,163268.7645271431,161296.57407183648,105798.90627879975,114348.09002837804,126746.32979990018
2014,01,09,238.031,386734.4872369527,228297.37967372857,165446.18070322732,266672.2869766343,290729.7801128866,152832.2559155194,222037.54793642697,252359.4191755253,154674.89589911184,252009.7221852924,118296.760640821,190052.7587443832,192918.6223905879,117520.00197086156,212630.65453415315,219391.1963512397,153957.8523343288,140169.19882116545,317753.23578106385,454292.29407858336,181558.64967841236,153552.81029594142,236917.222018368,142760.72697452572,482096.7063140287,98054.53553808984,264334.4270005335,177251.17755051612,173084.0838610356,257502.19020339605,144738.9034258779,153051.69405592242,219517.43177501915,126189.86657289416,119182.5952073528,231033.63100289027,219532.7144612653,211582.73905359945,111488.61200916352,153412.32775464744,129552.60580486742,117745.8978180617,133337.72127198314,112878.44970924484,163192.04289750053,161959.54580878653,105931.58979782618,114543.92899614335,126800.40987916374
2014,01,10,237.433,389833.37250632216,228525.68854401296,166297.70629015405,267142.88879288465,290914.95034977683,153468.71140563546,222487.82549756856,253182.9005339997,155021.04678572138,254103.90690069637,118378.54209020371,190333.57286785307,193557.70900166547,117671.89937330798,212840.8423313999,219604.21318930737,153635.49188068218,140290.18362824668,318045.3631754472,456398.4214054041,181777.282282297,153549.88198217473,238171.10597797012,143210.6462212484,485073.4708562,98633.80725694569,264913.9229536588,176975.3052097064,173474.80587793267,258661.75394975612,144731.6225562485,152811.38459811814,219614.8079039062,126267.83350150946,119492.51434462056,230416.69337476892,220253.8882983144,212088.1504382933,112053.91069174436,153703.67602127642,129324.0268933038,117858.63253790482,133473.5952764906,113160.54020455368,163005.31227033757,162218.86175505098,105803.10115094404,114453.41872682566,126333.291304966
2014,01,11,236.151,393306.2412498884,228755.12539913048,167361.84381117855,267789.28120623046,291010.0784497811,154273.06598650225,222985.41007737716,254383.25681286457,155348.71437072128,256455.0321307536,118430.88769798672,190763.5998815714,194666.34753413865,117871.92793222476,213190.97895870483,220084.72525184788,153433.74549376525,140629.36376055723,318798.1645982201,458695.81702275743,182090.47726459787,153690.23168045646,239549.97019054115,143744.00597425413,488024.190242202,99324.91537714594,265604.04758132715,176713.52470997072,173702.90393407518,259921.47959219167,144883.0711329058,152653.7623538923,219507.81479904937,126358.07835850392,119787.0434043259,230179.95559924605,221130.32146745996,212516.54691709767,112569.70304436667,154322.3642891151,129058.80258209248,117930.43192039958,133614.61946235356,113562.23157308488,163086.33069378798,162314.0670922191,105673.48928316118,114417.77588561887,126022.42063648526
2014,01,12,234.812,396512.842112692,229005.96965530628,168623.6833224087,268340.9119787267,290980.4753010189,155214.13197762243,223666.67189558607,255994.8091900084,155703.8491532153,259001.5088446969,118530.10338332772,191194.5580311011,195518.4634604533,118151.69850340157,213719.5335478095,220468.02822169787,153415.52472525483,141058.7589018759,319889.9976418304,461242.7796108911,182515.40209505547,153975.05715658204,241235.8833044318,144315.75087989416,490205.7635654674,100011.181452489,265923.0554855816,176495.15209142902,173945.5798410911,260690.86295403447,145117.21215530045,152755.81276315288,219275.20605831407,126631.17886753943,120301.85980144796,230096.20378522124,221723.70126275823,213197.7446430844,113206.98518131312,155186.09856248504,128894.44835703383,118087.90259696232,133941.12258015925,114177.29435518554,163346.56052401586,162509.7559481731,105725.1879546728,114550.31607411422,126151.50889361596
2015,01,01,233.707,399363.75511614577,229359.87326381044,170001.3478534688,268754.1198627466,290927.2508927048,156391.78068634585,224802.40026292004,258083.66274829317,155926.84765176164,261889.7859656959,118692.84668481564,191828.9592041125,196552.9527748296,118651.11991996574,214318.2740932565,220823.21574619,153492.99050979337,141582.552131007,321641.168758978,462871.6840686778,183253.58491759808,154463.61605385703,243157.3675304683,144882.6524169724,492703.54143963446,100774.2432667265,265998.5331695563,176427.1272966491,174437.8745873636,261549.6061899397,145485.0871347814,153157.0381454456,219304.32570637373,126975.60866849431,120803.88209954834,230247.2872123774,222686.3504221428,214260.8880067341,113933.9097014196,156114.5174054761,128795.44842756024,118327.56407116169,134350.66657336048,114758.20884777098,163575.53834506686,163082.37340267256,105835.02742356296,114880.9346639328,126703.5507286591
